path,true_type,verdict,anomaly_score,triaged_to_vlm,pred_type,type_correct,stage1_seconds,stage2_seconds,report,confidence,bbox,parse_ok,region_count,decision_policy,vlm_is_defect,vlm_confidence,vlm_disagrees,vlm_error
datasets/MVTecAD/bottle/test/broken_large/006.png,broken_large,false_alarm,0.9740134477615356,True,,False,0.3510765999999421,36.19708360000004,"The red box region shows normal liquid content with color gradients typical of a colored product (e.g., beverage), not contamination or structural damage. No foreign particles or breaks are visible.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/007.png,broken_large,defect,0.9830731153488159,True,broken_large,True,0.3360047000001032,36.962293000000045,"The bottle exhibits a visible fracture in the inner surface within the flagged region, indicating a manufacturing defect where the glass has broken along its edge.",0.983,,True,1,override,True,0.983,False,
datasets/MVTecAD/bottle/test/broken_large/008.png,broken_large,false_alarm,0.9917078018188477,True,,False,0.27901169999995545,25.44844839999996,"The flagged region shows only optical reflections from lighting on the glass surface, which are common in product photography and not indicative of a manufacturing defect. No foreign particles or structural damage is visible.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/009.png,broken_large,false_alarm,1.0,True,,False,0.3058068000000276,37.27853349999987,"The flagged region shows a natural color gradient in the liquid content of the bottle, which is consistent with normal product appearance. No breaks or foreign contaminants are visible; this variation does not constitute a manufacturing defect.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/010.png,broken_large,false_alarm,1.0,True,,False,0.29253230000040276,39.878596500000185,"The flagged region shows normal reflections on the glass surface; no cracks, chips, or foreign contaminants are visible. This appears to be a lighting artifact rather than a manufacturing defect.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/011.png,broken_large,false_alarm,0.8666844964027405,True,,False,0.2816984000000957,20.667279399999643,The flagged region shows only surface reflections or lighting artifacts; no physical defects like cracks or contamination are visible in the bottle's glass.,0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/012.png,broken_large,false_alarm,0.804932713508606,True,,False,0.29369649999989633,17.929251699999895,"The flagged region shows normal color variation in the liquid contents of the bottle, not a manufacturing defect. The glass structure appears intact with no cracks or foreign particles.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/013.png,broken_large,false_alarm,0.9106251001358032,True,,False,0.29099400000040987,18.94462560000011,"The red box region shows the interior of the bottle filled with colored liquid; this is normal product content and not a manufacturing defect. The detector likely flagged color variation in the liquid as anomalous, but no physical defects (broken or contamination) are present.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/014.png,broken_large,false_alarm,0.9492777585983276,True,,False,0.2979560000003403,30.663687200000368,"The flagged region shows natural light refraction and color gradients within the liquid or glass surface, which are typical optical effects in transparent containers. No foreign particles, cracks, or breaks are visible; this is a benign reflection pattern.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/015.png,broken_large,false_alarm,1.0,True,,False,0.28317340000012337,23.472753999999895,"The flagged region shows normal color variation and reflections within the bottle's interior, consistent with manufacturing processes (e.g., glass coating or lighting effects). No cracks, breaks, or contamination are visible.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/016.png,broken_large,false_alarm,1.0,True,,False,0.30882210000027044,20.52174670000022,The red-boxed region shows normal metallic surface reflections with no visible cracks or foreign contaminants; this appears to be a lighting artifact misidentified as an anomaly by the detector.,0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/017.png,broken_large,false_alarm,1.0,True,,False,0.2892123999999967,23.44467020000002,"The flagged region shows normal color variations in the bottle's interior (likely from glass tint or liquid), with no visible cracks, fractures, or foreign particles indicating a manufacturing defect.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/018.png,broken_large,false_alarm,0.910128116607666,True,,False,0.2849129000001085,26.907579699999587,"The flagged region shows normal glass surface reflections and liquid interface with no visible defects such as cracks, chips, or contamination. The detector likely flagged this due to lighting artifacts rather than a manufacturing issue.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/019.png,broken_large,false_alarm,0.9599275588989258,True,,False,0.3241806999999426,43.84972919999973,"The flagged regions (both large and small) appear to be normal variations in the bottle's interior surface or lighting reflections, with no visible breaks, cracks, or contamination.",0.95,,True,2,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_large/020.png,broken_large,false_alarm,1.0,True,,False,0.3062494999999217,28.460489600000074,"The red box region shows the interior of a bottle with liquid exhibiting natural color gradients (likely intentional product coloring). No foreign contaminants, cracks, or breaks are visible; this is consistent with normal product appearance.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/006.png,broken_small,defect,0.9310705661773682,True,contamination,False,0.32631809999975303,29.488438899999892,"The flagged region shows a small area of discoloration or residue on the bottle's interior surface, consistent with contamination. This is located near the top edge of the bottle opening.",0.85,,True,1,override,True,0.85,False,
datasets/MVTecAD/bottle/test/broken_small/007.png,broken_small,defect,0.6682188510894775,True,contamination,False,0.2852437000001373,24.535572899999806,"The red box area contains a small foreign particle or residue adhered to the inner glass surface near the bottle's opening, consistent with contamination. This is visible as a distinct spot within the detector-proposed region.",0.85,,True,1,override,True,0.85,False,
datasets/MVTecAD/bottle/test/broken_small/008.png,broken_small,false_alarm,0.7331597208976746,True,,False,0.3190892999996322,27.09015270000009,"The flagged region shows only lighting reflections on the bottle surface, not a manufacturing defect. No foreign material or breaks are visible; this is a common artifact from camera capture.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/009.png,broken_small,defect,1.0,True,contamination,False,0.29824980000012147,53.97654069999999,"The red box area contains a glossy, reflective spot with color variations (likely foreign material) inside the bottle, indicating contamination. This is visible in the right quadrant of the bottle's interior.",0.95,,True,1,override,True,0.95,False,
datasets/MVTecAD/bottle/test/broken_small/010.png,broken_small,defect,1.0,True,contamination,False,0.29531360000009954,35.94761070000004,"The image shows a small metallic fragment (likely contamination) inside the bottle's interior, visible within the detector-proposed region [159, 429, 393, 642]. This foreign material is inconsistent with the bottle's intended contents and indicates a manufacturing defect.",0.95,,True,1,override,True,0.95,False,
datasets/MVTecAD/bottle/test/broken_small/011.png,broken_small,defect,0.7772664427757263,True,contamination,False,0.3130644000002576,83.76757399999997,"A small foreign particle is visible inside the bottle opening within the red box region [180, 468, 378, 648], indicating contamination.",0.85,,True,1,override,True,0.85,False,
datasets/MVTecAD/bottle/test/broken_small/012.png,broken_small,defect,0.8111242055892944,True,contamination,False,0.30719520000002376,29.93928939999978,"The region [117, 315, 276, 558] shows a yellowish-brown deposit on the inner surface of the bottle component, indicating foreign material (contamination) rather than part of the intended design.",0.85,,True,1,override,True,0.85,False,
datasets/MVTecAD/bottle/test/broken_small/013.png,broken_small,defect,0.8276275396347046,True,,False,0.29652100000021164,118.3071229000002,,,,False,1,override,,,False,
datasets/MVTecAD/bottle/test/broken_small/014.png,broken_small,false_alarm,0.8779653310775757,True,,False,0.3005170999999791,50.45891070000016,The flagged region shows no visible manufacturing defects; the color variation appears to be normal glass reflection or surface texture rather than contamination or breakage.,0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/015.png,broken_small,false_alarm,0.9693506360054016,True,,False,0.3131076999998186,29.916561100000308,The red-boxed region shows the interior of a filled bottle with liquid; no foreign particles (contamination) or cracks are visible. The detector likely flagged this as anomalous due to normal liquid appearance variations.,0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/016.png,broken_small,false_alarm,0.9699927568435669,True,,False,0.2931333999999879,29.02723479999986,"The flagged region shows a natural reflection or color variation on the bottle's surface due to lighting conditions, not a physical defect. No cracks, breaks, or foreign contaminants are visible in this area.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/017.png,broken_small,false_alarm,0.8213622570037842,True,,False,0.30430370000021867,27.65653310000016,"The bottle shows no visible cracks or fractures (no broken_large/broken_small defects). The liquid's color variation appears to be part of the product's intended appearance rather than contamination; thus, no defect is present.",0.95,,True,3,override,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/018.png,broken_small,defect,1.0,True,contamination,False,0.289057099999809,34.07532820000006,"The flagged region contains a small foreign particle or residue inside the bottle's interior, indicating contamination. This is visible in the unaltered image within the specified bounding box.",0.95,,True,1,override,True,0.95,False,
datasets/MVTecAD/bottle/test/broken_small/019.png,broken_small,defect,0.9230993986129761,True,contamination,False,0.29843879999998535,47.62109439999995,"The detector-proposed region [495, 345, 651, 570] shows a small foreign particle inside the bottle's interior, consistent with contamination. This is not part of the intended product contents and indicates a manufacturing defect.",0.923,,True,1,override,True,0.923,False,
datasets/MVTecAD/bottle/test/broken_small/020.png,broken_small,defect,0.935836672782898,True,contamination,False,0.29180799999994633,47.23847139999998,"The red box highlights a small reflective spot inside the bottle's interior, which appears to be foreign material (e.g., a particle). This is consistent with contamination, as it is not part of the bottle's structure and could indicate impurities in the product.",0.936,,True,1,override,True,0.936,False,
datasets/MVTecAD/bottle/test/broken_small/021.png,broken_small,defect,1.0,True,contamination,False,0.3201662999999826,53.43271689999983,"The red boxed region shows an anomalous reflective spot with yellowish-orange hue, indicative of foreign material (e.g., oil or residue) inside the bottle's interior, which constitutes contamination.",0.8,,True,1,override,True,0.8,False,
datasets/MVTecAD/bottle/test/broken_small/022.png,broken_small,false_alarm,1.0,True,,False,0.2752341999998862,16.587813899999674,"The red box area shows reflective glinting from lighting on the bottle's glass surface, which is common in product photography and not indicative of a manufacturing defect like broken or contamination.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/006.png,contamination,false_alarm,0.6240811347961426,True,,False,0.31375260000004346,26.17496280000023,"The flagged region shows a smooth color gradient within the bottle's interior, consistent with typical glass material properties or manufacturing tinting. No cracks, foreign particles, or other defects are visible; this is likely benign variation in the product's appearance.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/007.png,contamination,defect,0.8353321552276611,True,contamination,True,0.2963015999998788,30.693402900000365,"The large red box area shows a distinct reddish-yellow foreign object inside the bottle, which is inconsistent with the expected contents and indicates contamination.",0.835,,True,2,override,True,0.835,False,
datasets/MVTecAD/bottle/test/contamination/008.png,contamination,defect,1.0,True,contamination,True,0.29469790000030116,32.11120220000021,"A thin foreign strand (likely hair) is visible inside the bottle opening, indicating contamination. The defect is located within the red box region [258, 387, 402, 768] as marked by the detector.",1.0,,True,1,override,True,1.0,False,
datasets/MVTecAD/bottle/test/contamination/009.png,contamination,false_alarm,1.0,True,,False,0.30627510000022085,47.27675350000027,"The flagged region appears to be a normal internal reflection or coating within the glass bottle, with no visible foreign particles (contamination) or cracks (broken). The detector likely flagged it due to optical artifacts rather than a manufacturing defect.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/010.png,contamination,false_alarm,0.6119351387023926,True,,False,0.3035203000004003,36.761190499999884,"The red-boxed region shows natural color variation within the liquid contents of the bottle, which is consistent with the product's intended appearance (e.g., a dyed beverage). No foreign material or structural damage is visible.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/011.png,contamination,defect,1.0,True,contamination,True,0.30872679999993125,22.427579799999876,The image shows a solid foreign particle (likely debris) suspended in the bottle's contents within the flagged region. This constitutes contamination as it is not part of the intended product material.,0.98,,True,1,override,True,0.98,False,
datasets/MVTecAD/bottle/test/contamination/012.png,contamination,false_alarm,0.6759766936302185,True,,False,0.2982716999999866,50.190227799999775,"The flagged region shows normal internal features of the bottle (e.g., liquid coloration) with no visible breaks or foreign particles; this is consistent with a standard product.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/013.png,contamination,defect,1.0,True,contamination,True,0.30040650000000824,26.47745259999965,"A thin strand of foreign material (likely hair) is visible inside the bottle's interior, extending from the right side toward the center. This contaminant is clearly not part of the product and violates cleanliness standards.",0.95,"[439, 299, 830, 900]",True,1,override,True,0.95,False,
datasets/MVTecAD/bottle/test/contamination/014.png,contamination,defect,1.0,True,contamination,True,0.3031978999997591,31.021856899999875,"The flagged region contains a pipette inside the bottle, which is foreign material not part of the product's intended contents. This constitutes contamination as per manufacturing standards.",0.95,"[0, 281, 489, 573]",True,1,override,True,0.95,False,
datasets/MVTecAD/bottle/test/contamination/015.png,contamination,defect,0.6165533065795898,True,,False,0.3272917999997844,115.43840529999989,,,,False,1,override,,,False,
datasets/MVTecAD/bottle/test/contamination/016.png,contamination,defect,0.929271936416626,True,contamination,True,0.30390289999968445,89.99465490000011,"The inner surface of the bottle displays irregular yellowish-orange discoloration with reddish spots, indicative of contamination (foreign material or residue) within the bottle cavity.",0.929,,True,1,override,True,0.929,False,
datasets/MVTecAD/bottle/test/contamination/017.png,contamination,false_alarm,0.9138145446777344,True,,False,0.29162129999986064,39.14111320000029,"The flagged region shows natural color variation in the bottle's contents, which appears to be part of the intended product (e.g., a beverage with inherent red/yellow hues). No foreign particles or structural damage are visible, so this is not a manufacturing defect.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/018.png,contamination,false_alarm,0.5897562503814697,True,,False,0.292127199999868,106.26992689999997,"The flagged region shows no visible defects; the bottle is intact with no cracks or breaks, and the liquid's color variation appears consistent with normal product appearance.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/019.png,contamination,false_alarm,1.0,True,,False,0.2910259000000224,30.048326500000258,"The red box region shows a smooth color gradient (yellow-to-red) within the bottle component, which appears to be normal manufacturing variation rather than a defect. No breaks or contaminants are visible in this area.",0.95,,True,1,override,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/020.png,contamination,defect,0.5735111236572266,True,,False,0.2767367999999806,114.59873990000006,,,,False,2,override,,,False,
datasets/MVTecAD/bottle/test/contamination/021.png,contamination,defect,1.0,True,,False,0.2937692000000425,117.99899300000016,,,,False,1,override,,,False,
datasets/MVTecAD/bottle/test/good/006.png,good,pass,0.2846347689628601,False,,,0.2797888999998577,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/007.png,good,pass,0.21368944644927979,False,,,0.28508800000008705,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/008.png,good,pass,0.212485671043396,False,,,0.28582860000005894,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/009.png,good,pass,0.23378002643585205,False,,,0.29016120000005685,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/010.png,good,pass,0.21367835998535156,False,,,0.2983566000002611,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/011.png,good,pass,0.2000434398651123,False,,,0.2811509999996815,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/012.png,good,pass,0.21861469745635986,False,,,0.28053479999971387,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/013.png,good,pass,0.2617885172367096,False,,,0.29208109999990484,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/014.png,good,pass,0.17300724983215332,False,,,0.3115962000001673,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/015.png,good,pass,0.2162364423274994,False,,,0.31514900000001944,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/016.png,good,pass,0.28320369124412537,False,,,0.2931397000002107,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/017.png,good,pass,0.24390417337417603,False,,,0.30202879999978904,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/018.png,good,pass,0.32761406898498535,False,,,0.2880261000000246,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/019.png,good,pass,0.29048430919647217,False,,,0.291888199999903,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
datasets/MVTecAD/bottle/test/good/020.png,good,pass,0.2220359444618225,False,,,0.3127017000001615,0.0,No anomaly detected; passed stage-1 triage.,,,,0,override,,,False,
